city_id,city,city_ascii,country,iso2,iso3,admin_name,population,dist_km_nearest_region,access_score,nearest_provider,nearest_region,nearest_location_name,observed_ai_works_recent,priority_rank,priority_rule,priority_distance_threshold_km
1764068610,Bangkok,Bangkok,Thailand,TH,THA,Krung Thep Maha Nakhon,17066000.0,1423.4573056931054,49.07950494720321,gcp,asia-southeast1,"Jurong West, Singapore, APAC",0.0,1,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566593751,Lagos,Lagos,Nigeria,NG,NGA,Lagos,15279000.0,3842.645669085578,14.641315359320654,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,2,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180000363,Kinshasa,Kinshasa,Congo (Kinshasa),CD,COD,Kinshasa,13528000.0,2749.7330504605334,25.287334576390986,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,3,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1604728603,Lima,Lima,Peru,PE,PER,Lima,9848000.0,2465.084239371826,29.155047861705345,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,4,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170483426,Bogotá,Bogota,Colombia,CO,COL,Bogotá,9464000.0,3237.618917173912,19.81344459858409,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,5,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1024949724,Luanda,Luanda,Angola,AO,AGO,Luanda,8417000.0,2456.5001569536034,29.280451454764624,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,6,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1729268475,Khartoum,Khartoum,Sudan,SD,SDN,Khartoum,7282000.0,1786.9655857866278,40.92280115217567,aws,il-central-1,Middle East (Israel) - ???,0.0,7,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1834843853,Dar es Salaam,Dar es Salaam,Tanzania,TZ,TZA,Dar es Salaam,6698000.0,2410.3999498575567,29.963207461892623,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,8,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1404000661,Nairobi,Nairobi,Kenya,KE,KEN,Nairobi City,5545000.0,2870.044949387855,23.811001250489834,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,9,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1384207980,Abidjan,Abidjan,Côte D’Ivoire,CI,CIV,Abidjan,4980000.0,3900.8909197451844,14.221070831065767,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,10,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1068129363,Santa Cruz,Santa Cruz,Bolivia,BO,BOL,Santa Cruz,3151676.0,1820.834268998646,40.235635230795666,gcp,southamerica-east1,"Osasco, São Paulo, Brazil, South America",0.0,11,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1231824991,Addis Ababa,Addis Ababa,Ethiopia,ET,ETH,Ādīs Ābeba,3041002.0,2274.922111468955,32.06320561754603,aws,me-south-1,Middle East (Bahrain),0.0,12,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1364123206,Mashhad,Mashhad,Iran,IR,IRN,Khorāsān-e Raẕavī,3001184.0,1293.7161512363168,52.36885845529466,azure,uaenorth,"Dubai, UAE North, Middle East",0.0,13,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1887750814,Sanaa,Sanaa,Yemen,YE,YEM,Amānat al ‘Āşimah,2957000.0,1369.482845915291,50.422059258918374,aws,me-south-1,Middle East (Bahrain),0.0,14,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1068000064,La Paz,La Paz,Bolivia,BO,BOL,La Paz,2867504.0,1900.6590770929827,38.6613598376654,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,15,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566422868,Kano,Kano,Nigeria,NG,NGA,Kano,2828861.0,3378.7968251942216,18.4630562010398,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,16,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1729912179,Omdurman,Omdurman,Sudan,SD,SDN,Khartoum,2805396.0,1778.9684930085612,41.08676045193134,aws,il-central-1,Middle East (Israel) - ???,0.0,17,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1218802178,Guayaquil,Guayaquil,Ecuador,EC,ECU,Guayas,2723665.0,3605.81026553001,16.48193698748784,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,18,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566366407,Ibadan,Ibadan,Nigeria,NG,NGA,Oyo,2628000.0,3748.932028931451,15.343687804658485,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,19,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1450978461,Antananarivo,Antananarivo,Madagascar,MG,MDG,Antananarivo,2610000.0,2121.2754545128896,34.623493645278785,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,20,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1214636202,Santo Domingo,Santo Domingo,Dominican Republic,DO,DOM,Ozama,2581827.0,1922.1284319436638,38.248562199720894,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,21,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1050830722,Chattogram,Chattogram,Bangladesh,BD,BGD,Chittagong,2581643.0,1322.4449091103588,51.621989325624185,azure,jioindiacentral,"Nagpur, Jio India Central, Asia Pacific",0.0,22,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170680389,Medellín,Medellin,Colombia,CO,COL,Antioquia,2529403.0,3031.840212930288,21.96060309316162,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,23,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1156546994,Baoshan,Baoshan,China,CN,CHN,Yunnan,2506491.0,1500.1825350652464,47.232344297854304,aws,cn-northwest-1,China (Ningxia),0.0,24,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170417589,Cali,Cali,Colombia,CO,COL,Valle del Cauca,2471474.0,3328.7126533471846,18.931247416283785,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,25,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076567885,Fortaleza,Fortaleza,Brazil,BR,BRA,Ceará,2452185.0,2190.866485951112,33.43947014057727,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,26,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1320197916,Guatemala City,Guatemala City,Guatemala,GT,GTM,Guatemala,2450212.0,1838.7130892614575,39.8775552819333,azure,southcentralus,"Texas, South Central US, US",0.0,27,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1120494607,Douala,Douala,Cameroon,CM,CMR,Littoral,2446945.0,3866.788840610067,14.46563397513558,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,28,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1120298240,Yaoundé,Yaounde,Cameroon,CM,CMR,Centre,2440462.0,3750.440813341911,15.332117011186122,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,29,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1156044130,Lincang,Lincang,China,CN,CHN,Yunnan,2429497.0,1450.261420753718,48.426126684564366,aws,ap-east-1,Asia Pacific (Hong Kong),0.0,30,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1288299415,Accra,Accra,Ghana,GH,GHA,Greater Accra,2291352.0,3886.9277784957117,14.320703633461227,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,31,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1031946365,Baku,Baku,Azerbaijan,AZ,AZE,Bakı,2181800.0,1581.5784130923162,45.34867592997333,aws,me-south-1,Middle East (Bahrain),0.0,32,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1706893395,Mogadishu,Mogadishu,Somalia,SO,SOM,Banaadir,2120000.0,2613.2851671404223,27.07274771173287,aws,me-central-1,Middle East (United Arab Emirates) - ???,0.0,33,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1288181103,Kumasi,Kumasi,Ghana,GH,GHA,Ashanti,2069350.0,3756.7385335023614,15.283914251685637,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,34,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1036178956,Perth,Perth,Australia,AU,AUS,Western Australia,2059484.0,2721.6005788791103,25.64554562131804,azure,australiasoutheast,"Victoria, Australia Southeast, Asia Pacific",0.0,35,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1218441993,Quito,Quito,Ecuador,EC,ECU,Pichincha,2011388.0,3719.0077588286986,15.574988192600484,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,36,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1466965925,Bamako,Bamako,Mali,ML,MLI,Bamako,2009109.0,3116.310265891198,21.052410213815417,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,37,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180172460,Kananga,Kananga,Congo (Kinshasa),CD,COD,Kasaï Central,1971704.0,2289.192180318798,31.835247752385214,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,38,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862748204,Caracas,Caracas,Venezuela,VE,VEN,Distrito Capital,1943901.0,2855.659207034222,23.982888154172116,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,39,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1398351701,Almaty,Almaty,Kazakhstan,KZ,KAZ,Almaty,1916822.0,1623.512195488641,44.40775375192402,gcp,asia-south2,"Delhi, India APAC",0.0,40,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1454145012,Blantyre,Blantyre,Malawi,MW,MWI,Blantyre,1895973.0,1311.1535891496399,51.91425376139086,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,41,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1404588252,Meru,Meru,Kenya,KE,KEN,Meru,1833000.0,3040.268151212934,21.868256498905403,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,42,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1178340306,Brazzaville,Brazzaville,Congo (Brazzaville),CG,COG,Brazzaville,1827000.0,2756.57349595756,25.200993995599923,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,43,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076607274,Manaus,Manaus,Brazil,BR,BRA,Amazonas,1802014.0,2680.26411915789,26.181109163474343,gcp,southamerica-east1,"Osasco, São Paulo, Brazil, South America",0.0,44,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180506234,Lubumbashi,Lubumbashi,Congo (Kinshasa),CD,COD,Haut-Katanga,1786397.0,1565.6204350321023,45.71195990984495,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,45,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1156339225,Heihe,Heihe,China,CN,CHN,Heilongjiang,1750000.0,1410.4393204253074,49.40000501812936,aws,ap-northeast-2,Asia Pacific (Seoul),0.0,46,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1324568159,Conakry,Conakry,Guinea,GN,GIN,Conakry,1667864.0,3575.9695593268,16.729697044626356,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,47,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1800406299,Kampala,Kampala,Uganda,UG,UGA,Kampala,1659600.0,2933.7158080844606,23.064906931438394,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,48,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1360051337,Makassar,Makassar,Indonesia,ID,IDN,Sulawesi Selatan,1651146.0,1397.5052583929973,49.72051162884474,aws,ap-southeast-3,Asia Pacific (Jakarta),0.0,49,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1608906877,Davao,Davao,Philippines,PH,PHL,Davao,1632991.0,1966.6189893135968,37.40710618548391,gcp,asia-east1,"Changhua County, Taiwan, APAC",0.0,50,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1854029208,Ouagadougou,Ouagadougou,Burkina Faso,BF,BFA,Centre,1626950.0,3127.2833131194375,20.937221948560932,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,51,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643399240,Novosibirsk,Novosibirsk,Russia,RU,RUS,Novosibirskaya Oblast’,1602915.0,2627.39831353944,26.88237934988561,aws,cn-northwest-1,China (Ningxia),0.0,52,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1364141756,Tabrīz,Tabriz,Iran,IR,IRN,Āz̄arbāyjān-e Sharqī,1558693.0,1270.097888994451,52.99095515262676,aws,il-central-1,Middle East (Israel) - ???,0.0,53,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076137337,Recife,Recife,Brazil,BR,BRA,Pernambuco,1555039.0,1875.3193964280708,39.15430929510076,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,54,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862072711,Maracaibo,Maracaibo,Venezuela,VE,VEN,Zulia,1551539.0,2650.925839908088,26.567994207103336,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,55,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076646823,Belém,Belem,Brazil,BR,BRA,Pará,1499641.0,2452.3932726277408,29.340638942945457,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,56,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862309871,Valencia,Valencia,Venezuela,VE,VEN,Carabobo,1484430.0,2840.219535051246,24.168748600363514,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,57,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566593483,Onitsha,Onitsha,Nigeria,NG,NGA,Anambra,1483000.0,3949.282920955493,13.881107257754435,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,58,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1554435911,Auckland,Auckland,New Zealand,NZ,NZL,Auckland,1470100.0,2157.74439702028,33.997873803784664,gcp,australia-southeast1,"Sydney, Australia, APAC",0.0,59,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643582706,Yekaterinburg,Yekaterinburg,Russia,RU,RUS,Sverdlovskaya Oblast’,1468833.0,1952.1793405658473,37.6781562118795,gcp,europe-north1,"Hamina, Finland, Europe",0.0,60,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566679132,Owerri,Owerri,Nigeria,NG,NGA,Imo,1401873.0,4029.683038574015,13.334153375286645,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,61,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1858107000,Montevideo,Montevideo,Uruguay,UY,URY,Montevideo,1319108.0,1341.0261723443236,51.14460945351254,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,62,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1180399586,Mbuji-Mayi,Mbuji-Mayi,Congo (Kinshasa),CD,COD,Kasaï Oriental,1295000.0,2235.2128457040412,32.70617058924585,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,63,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170179113,Barranquilla,Barranquilla,Colombia,CO,COL,Atlántico,1274250.0,2528.8794053372676,28.239747837536132,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,64,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1340762485,Comayagüela,Comayaguela,Honduras,HN,HND,Francisco Morazán,1250000.0,2062.1320174016196,35.662659081768346,azure,southcentralus,"Texas, South Central US, US",0.0,65,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1156828380,Dayan,Dayan,China,CN,CHN,Yunnan,1244769.0,1278.7790389078993,52.76144240873876,aws,cn-northwest-1,China (Ningxia),0.0,66,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643101260,Kazan,Kazan,Russia,RU,RUS,Tatarstan,1243500.0,1382.6888319113684,50.09021952806481,gcp,europe-north1,"Hamina, Finland, Europe",0.0,67,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566342270,Abuja,Abuja,Nigeria,NG,NGA,Federal Capital Territory,1235880.0,3658.574360073711,16.052795453238073,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,68,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1104468217,Mandalay,Mandalay,Myanmar,MM,MMR,Mandalay,1225546.0,1759.3570869605526,41.491626778575764,azure,jioindiacentral,"Nagpur, Jio India Central, Asia Pacific",0.0,69,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076575691,Vila Velha,Vila Velha,Brazil,BR,BRA,Amapá,1209091.0,3012.7726429377867,22.170971973858926,gcp,southamerica-east1,"Osasco, São Paulo, Brazil, South America",0.0,70,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643224011,Chelyabinsk,Chelyabinsk,Russia,RU,RUS,Chelyabinskaya Oblast’,1202371.0,2084.6179599989714,35.263950364479356,gcp,europe-north1,"Hamina, Finland, Europe",0.0,71,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1404512373,Mombasa,Mombasa,Kenya,KE,KEN,Mombasa,1200000.0,2702.4831351924536,25.89185960641172,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,72,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566540296,Maiduguri,Maiduguri,Nigeria,NG,NGA,Borno,1197497.0,3122.625265051739,20.986042071232553,aws,il-central-1,Middle East (Israel) - ???,0.0,73,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566080151,Benin City,Benin City,Nigeria,NG,NGA,Edo,1190000.0,3903.6771190508175,14.201273255428006,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,74,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643360863,Omsk,Omsk,Russia,RU,RUS,Omskaya Oblast’,1178391.0,2748.136659821039,25.30752686612226,gcp,europe-north1,"Hamina, Finland, Europe",0.0,75,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1686165071,Pikine,Pikine,Senegal,SN,SEN,Dakar,1170791.0,3147.9603783345246,20.721876890782774,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,76,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643205757,Samara,Samara,Russia,RU,RUS,Samarskaya Oblast’,1169719.0,1604.9070628960799,44.822787270681005,gcp,europe-north1,"Hamina, Finland, Europe",0.0,77,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1104838105,Nay Pyi Taw,Nay Pyi Taw,Myanmar,MM,MMR,Nay Pyi Taw,1160242.0,1779.8882153952675,41.06787058892926,azure,jioindiacentral,"Nagpur, Jio India Central, Asia Pacific",0.0,78,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1646923541,Kigali,Kigali,Rwanda,RW,RWA,Kigali,1156663.0,2651.3111730422715,26.56287593594064,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,79,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1686604760,Dakar,Dakar,Senegal,SN,SEN,Dakar,1146053.0,3152.162962800471,20.678379887781652,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,80,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1156901342,Dadukou,Dadukou,China,CN,CHN,Sichuan,1144000.0,1257.6096573953034,53.32287199811502,aws,cn-northwest-1,China (Ningxia),0.0,81,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1214985348,Santiago,Santiago,Dominican Republic,DO,DOM,Cibao Norte,1142947.0,1786.1394665161488,40.939708201061904,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,82,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1604422141,Callao,Callao,Peru,PE,PER,Callao,1129854.0,2466.582012627618,29.133222209715555,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,83,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1340344059,Tegucigalpa,Tegucigalpa,Honduras,HN,HND,Francisco Morazán,1126534.0,2061.687172764329,35.67059213530175,azure,southcentralus,"Texas, South Central US, US",0.0,84,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1434201852,Tripoli,Tripoli,Libya,LY,LBY,Ţarābulus,1126000.0,1441.1325295614968,48.64767033257109,aws,eu-south-1,EU (Milan),0.0,85,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643013518,Rostov,Rostov,Russia,RU,RUS,Rostovskaya Oblast’,1125299.0,1449.7894024100901,48.43755704339905,gcp,europe-central2,"Warsaw, Poland, Europe",0.0,86,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1268203191,Tbilisi,Tbilisi,Georgia,GE,GEO,Tbilisi,1118035.0,1436.1468755386657,48.769091837744504,aws,il-central-1,Middle East (Israel) - ???,0.0,87,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643722928,Ufa,Ufa,Russia,RU,RUS,Bashkortostan,1115560.0,1813.1531150479573,40.390460403742324,gcp,europe-north1,"Hamina, Finland, Europe",0.0,88,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1024079828,Huambo,Huambo,Angola,AO,AGO,Huambo,1100000.0,1945.5816023855016,37.8026567593787,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,89,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566683694,Ikare,Ikare,Nigeria,NG,NGA,Ondo,1099931.0,3775.6197833575343,15.140303504024383,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,90,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1148708596,N’Djamena,N'Djamena,Chad,TD,TCD,Ville de N’Djaména,1092066.0,2963.575141544258,22.72311333865971,aws,il-central-1,Middle East (Israel) - ???,0.0,91,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643544975,Krasnoyarsk,Krasnoyarsk,Russia,RU,RUS,Krasnoyarskiy Kray,1083865.0,2298.728026633781,31.68382101978103,aws,cn-northwest-1,China (Ningxia),0.0,92,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1398516045,Nur-Sultan,Nur-Sultan,Kazakhstan,KZ,KAZ,Astana,1078362.0,2546.2189093034444,27.995974481911716,gcp,asia-south2,"Delhi, India APAC",0.0,93,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1478414984,Nouakchott,Nouakchott,Mauritania,MR,MRT,,1077169.0,2747.261181394959,25.318607388029157,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,94,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1051074169,Yerevan,Yerevan,Armenia,AM,ARG,Yerevan,1075800.0,1294.9198675218572,52.33734931437341,aws,il-central-1,Middle East (Israel) - ???,0.0,95,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076819308,São Luís,Sao Luis,Brazil,BR,BRA,Maranhão,1073893.0,2268.4281607065473,32.16748325868019,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,96,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1340568412,San Pedro Sula,San Pedro Sula,Honduras,HN,HND,Cortés,1073824.0,1882.1328140663973,39.02114891242644,azure,southcentralus,"Texas, South Central US, US",0.0,97,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1862860739,Barquisimeto,Barquisimeto,Venezuela,VE,VEN,Lara,1059092.0,2793.6940511847774,24.737570488790798,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,98,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643294442,Perm,Perm,Russia,RU,RUS,Permskiy Kray,1048005.0,1660.2502455741728,43.599473003271264,gcp,europe-north1,"Hamina, Finland, Europe",0.0,99,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170886102,Cartagena,Cartagena,Colombia,CO,COL,Bolívar,1036412.0,2573.498685260051,27.61670500286863,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,100,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566373448,Ogbomoso,Ogbomoso,Nigeria,NG,NGA,Oyo,1032000.0,3675.330693878569,15.918864285942691,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,101,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1795049992,Ashgabat,Ashgabat,Turkmenistan,TM,TKM,Ahal,1031992.0,1439.6557212154578,48.68360524096273,azure,uaenorth,"Dubai, UAE North, Middle East",0.0,102,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076440479,Maceió,Maceio,Brazil,BR,BRA,Alagoas,1029129.0,1673.0031334828159,43.322347882597526,azure,brazilsoutheast,"Rio, Brazil Southeast, South America",0.0,103,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1558296252,Managua,Managua,Nicaragua,NI,NIC,Managua,1028808.0,2298.9785606986266,31.67985233012425,azure,southcentralus,"Texas, South Central US, US",0.0,104,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1417191971,Bishkek,Bishkek,Kyrgyzstan,KG,KGZ,Bishkek,1027200.0,1598.453826264396,44.96764687470291,gcp,asia-south2,"Delhi, India APAC",0.0,105,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1562932886,Niamey,Niamey,Niger,NE,NER,Niamey,1026848.0,3045.233087917855,21.81403657169493,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,106,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1430477826,Monrovia,Monrovia,Liberia,LR,LBR,Montserrado,1021762.0,3857.886946423356,14.530163248289101,gcp,europe-southwest1,"Madrid, Spain, Europe",0.0,107,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1398791401,Shymkent,Shymkent,Kazakhstan,KZ,KAZ,Ongtüstik Qazaqstan,1018974.0,1665.4113714903376,43.487106864551464,gcp,asia-south2,"Delhi, India APAC",0.0,108,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1643577201,Volgograd,Volgograd,Russia,RU,RUS,Volgogradskaya Oblast’,1015586.0,1701.06739323798,42.71868829045547,gcp,europe-central2,"Warsaw, Poland, Europe",0.0,109,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1604723954,Arequipa,Arequipa,Peru,PE,PER,Arequipa,1008290.0,1896.7322673293913,38.73734230807509,gcp,southamerica-west1,"Santiago, Chile, South America",0.0,110,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1566070649,Port Harcourt,Port Harcourt,Nigeria,NG,NGA,Rivers,1005904.0,4089.820617240569,12.939179478553584,azure,southafricanorth,"Johannesburg, South Africa North, Africa",0.0,111,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1170512000,Soacha,Soacha,Colombia,CO,COL,Cundinamarca,995268.0,3238.5913207704325,19.803813607682798,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,112,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1332401940,Port-au-Prince,Port-au-Prince,Haiti,HT,HTI,Ouest,987310.0,1799.725071748599,40.66255523249363,gcp,us-east1,"Moncks Corner, South Carolina, North America",0.0,113,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1076336975,Natal,Natal,Brazil,BR,BRA,Amazonas,980588.0,2336.2683671386353,31.094656957589777,gcp,southamerica-east1,"Osasco, São Paulo, Brazil, South America",0.0,114,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1232791236,Asmara,Asmara,Eritrea,ER,ERI,Ma’ākel,963000.0,1703.1272326965939,42.67471411939527,aws,me-south-1,Middle East (Bahrain),0.0,115,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1356593800,Guwāhāti,Guwahati,India,IN,IND,Assam,957352.0,1405.7521065163849,49.51591498408853,azure,jioindiacentral,"Nagpur, Jio India Central, Asia Pacific",0.0,116,zero_observed_ai_and_distance_gte_q75,1251.605776472141
1356960169,Dispur,Dispur,India,IN,IND,Assam,957352.0,1405.4040025447778,49.52453407748379,azure,jioindiacentral,"Nagpur, Jio India Central, Asia Pacific",0.0,117,zero_observed_ai_and_distance_gte_q75,1251.605776472141
